started,wait,duration,text
15:41PM askandyver2@chat.libraryh3lp.com: however I see for that book that it's at our Qatar library.

15:41PM askandyver2@chat.libraryh3lp.com: I'm sure we have other editions here, though - the Time Machine is a classic.  I'll get some for you if you can wait a minute

15:43PM askandyver2@chat.libraryh3lp.com: http://vufind.library.cmu.edu/vufind/Record/206820 - this edition has one copy in offsite storage - if you ""place a hold"" on it, it can be here in 24 hours

15:44PM askandyver2@chat.libraryh3lp.com: it's also available free online since it's out of copyright - would you like a link to that?  (Are you still there?)

15:46PM 24005736904295390211317480@web.libraryh3lp.com: Oh, thank you. I actually need the extra articles in that edition.

15:46PM 24005736904295390211317480@web.libraryh3lp.com: So I will just look for other sources.

15:46PM 24005736904295390211317480@web.libraryh3lp.com: Thank you though.

15:46PM askandyver2@chat.libraryh3lp.com: There could be other ways of getting those articles - would you like help with that?

15:46PM 24005736904295390211317480@web.libraryh3lp.com: Oh I will try it out myself first.

15:47PM askandyver2@chat.libraryh3lp.com: I salute you!

15:47PM askandyver2@chat.libraryh3lp.com: We're here if you need us.

15:47PM 24005736904295390211317480@web.libraryh3lp.com: Thanks : )

15:47PM askandyver2@chat.libraryh3lp.com: you're welcome :-)

"

6/22/16 10:06,0:01:49,0:07:36,"10:06AM 56759403448153335803720017@web.libraryh3lp.com: Hi! Last year we used a microfiche archive for the Base Structure Report FY 1988. Is that archive still available? Could I take a look at it again?

10:08AM 56759403448153335803720017@web.libraryh3lp.com: Hi! Last year we used a microfiche archive for the Base Structure Report FY 1988. Is that archive still available? Could I take a look at it again?

10:08AM askandyver2@chat.libraryh3lp.com: hi

10:08AM askandyver2@chat.libraryh3lp.com: let me check

10:10AM 56759403448153335803720017@web.libraryh3lp.com: thanks!

10:10AM askandyver2@chat.libraryh3lp.com: is this the report you mean?  http://vufind.library.cmu.edu/vufind/Record/284318 

10:11AM askandyver2@chat.libraryh3lp.com: It appears to be in our storage.  Do you remember if this was something you looked at in the engineering library or at hunt library

10:11AM 56759403448153335803720017@web.libraryh3lp.com: it is called manpower requirements report - base structure report as annex

10:12AM 56759403448153335803720017@web.libraryh3lp.com: I looked at hunt

10:12AM 56759403448153335803720017@web.libraryh3lp.com: It is in microfiche format

10:12AM askandyver2@chat.libraryh3lp.com: ah .. let me check again .. I want to say yes since we still have all of our microfiche, but let me check

10:14AM askandyver2@chat.libraryh3lp.com: it appears to be still available, but please call Gloria Henning or email her to double check .. henning@andrew.cmu.edu
+1 412 268 2450

10:14AM 56759403448153335803720017@web.libraryh3lp.com: okay! thanks

10:14AM askandyver2@chat.libraryh3lp.com: sure .. anything else?

10:15AM 56759403448153335803720017@web.libraryh3lp.com: I will call her, thanks!

"

1/21/16 16:13,0:02:10,0:07:38,"16:13PM 24005736904295390211317480@web.libraryh3lp.com: Thx

16:15PM askandyver2@chat.libraryh3lp.com: We don't subscribe electronically - now I'll check the print

16:17PM askandyver2@chat.libraryh3lp.com: We apparently only have up to vol. 62 - http://vufind.library.cmu.edu/vufind/Record/437792

16:17PM askandyver2@chat.libraryh3lp.com: but you can request any article you want from interlibrary loan -http://www.library.cmu.edu/using/requesting

16:23PM 24005736904295390211317480@web.libraryh3lp.com: Alright, thank you!

"

3/22/16 14:18,0:00:42,0:07:43,"14:18PM 08833645549487696486323123@web.libraryh3lp.com: Hi there, hoping you can help me get a pdf of this article. The links are not generating a file for me -- maybe too old (the file, not me)?

14:18PM 08833645549487696486323123@web.libraryh3lp.com: http://search.proquest.com.proxy.library.cmu.edu/docview/196653232?accountid=9902

14:19PM askandyver2@chat.libraryh3lp.com: Let me try. 

14:24PM askandyver2@chat.libraryh3lp.com: I was not able to retrieve the article either. You can get access by registering for Research gate at https://www.researchgate.net/publication/264785536_Harry_Potter_and_the_health_of_the_environment

14:26PM 08833645549487696486323123@web.libraryh3lp.com: great, thanks very much!

"

2/13/17 11:50,0:00:07,0:07:49,"11:50AM 17809408912085090258346202@web.libraryh3lp.com: Hi, how do I access an ebook?

11:50AM askandyver2@chat.libraryh3lp.com: hi

11:50AM askandyver2@chat.libraryh3lp.com: it depends on the ebook .. where did you find it?

11:50AM 17809408912085090258346202@web.libraryh3lp.com: on the library website, by searching

11:50AM 17809408912085090258346202@web.libraryh3lp.com: it is called ""The Cambridge Handbook of Multimedia Learning""

11:51AM askandyver2@chat.libraryh3lp.com: Ok, when you clicked on the link for the title/book .. 

11:51AM askandyver2@chat.libraryh3lp.com: you should see a full record .. 

11:51AM askandyver2@chat.libraryh3lp.com: There's a link called ""Online Access""

11:51AM askandyver2@chat.libraryh3lp.com: you click on that link

11:52AM askandyver2@chat.libraryh3lp.com: were you able to find/get to that book?

11:56AM 17809408912085090258346202@web.libraryh3lp.com: I can find the book

11:56AM 17809408912085090258346202@web.libraryh3lp.com: I don't see ""online access""

11:56AM 17809408912085090258346202@web.libraryh3lp.com: I see add to bookbag

11:56AM 17809408912085090258346202@web.libraryh3lp.com: I was able to ""export record"" but not sure how to read what I downloaded

11:56AM askandyver2@chat.libraryh3lp.com: no .. click on the book link .. do you see where the author, title, info is?  Online Access is in bold at the end

11:56AM 17809408912085090258346202@web.libraryh3lp.com: oh yes

11:57AM askandyver2@chat.libraryh3lp.com: :)

11:57AM 17809408912085090258346202@web.libraryh3lp.com: got it

11:57AM 17809408912085090258346202@web.libraryh3lp.com: is it best to view each chapter as a PDF?

11:57AM askandyver2@chat.libraryh3lp.com: Once you are in the website of the book, you can view and download chapters (some times the entire book, depending on publisher)

11:57AM 17809408912085090258346202@web.libraryh3lp.com: cool

11:57AM 17809408912085090258346202@web.libraryh3lp.com: that is very helpful, thank you!

11:57AM askandyver2@chat.libraryh3lp.com: it depends on your preference .. but yes, that's what I do .. anything else?

11:58AM 17809408912085090258346202@web.libraryh3lp.com: no, thanks again

11:58AM askandyver2@chat.libraryh3lp.com: have a great day.

11:58AM 17809408912085090258346202@web.libraryh3lp.com: you too!

"

10/29/15 16:16,0:00:17,0:07:50,"16:16PM 28923913635251053417172308@web.libraryh3lp.com: Hello

16:17PM askandyver2@chat.libraryh3lp.com: hello

16:17PM askandyver2@chat.libraryh3lp.com: how may i help?

16:17PM 28923913635251053417172308@web.libraryh3lp.com: I am looking for a book called - Data Warehouse Toolkit by Ralph Kimball and Margy Ross

16:17PM 28923913635251053417172308@web.libraryh3lp.com: Can you please tell me if that is available 

16:18PM 28923913635251053417172308@web.libraryh3lp.com: The Data Warehouse Toolkit: The Definitive Guide to Dimensional Modeling, 3rd Edition
By: Ralph Kimball; Margy Ross

16:18PM askandyver2@chat.libraryh3lp.com: http://vufind.library.cmu.edu/vufind/Record/1261750

16:18PM askandyver2@chat.libraryh3lp.com: This?

16:19PM askandyver2@chat.libraryh3lp.com: No .. found it

16:19PM askandyver2@chat.libraryh3lp.com: It's online

16:19PM askandyver2@chat.libraryh3lp.com: here's the link - http://vufind.library.cmu.edu/vufind/Record/1492462

16:19PM 28923913635251053417172308@web.libraryh3lp.com: Ohhk can i get a physical copy too ?

16:19PM askandyver2@chat.libraryh3lp.com: i don't know .. did you look at the library catalog?

16:20PM askandyver2@chat.libraryh3lp.com: there are many editions and copies 

16:20PM askandyver2@chat.libraryh3lp.com: but I can't tell .. if they are the same .. they seem to be

16:20PM askandyver2@chat.libraryh3lp.com: try searching our catalog for Books and more by title

16:21PM 28923913635251053417172308@web.libraryh3lp.com: Where else to search apart form this website ?

16:21PM 28923913635251053417172308@web.libraryh3lp.com: Any other URL ?

16:21PM askandyver2@chat.libraryh3lp.com: Well .. are you trying to see if we have it at Carnegie Mellon University?  If so, then the library website

16:22PM askandyver2@chat.libraryh3lp.com: If you want to see where else it is available, there are many ways to do that

16:22PM askandyver2@chat.libraryh3lp.com: you can look at Pitt's catalog (library.pitt.edu)

16:23PM askandyver2@chat.libraryh3lp.com: you can try to look through EZborrow - here - http://library.cmu.edu/using/borrow/request

16:23PM askandyver2@chat.libraryh3lp.com: you can search WorldCat (a database containing libraries all over the world) and is listed under research databases on our website

16:23PM askandyver2@chat.libraryh3lp.com: so it depends on what you ultimately want to do

16:24PM 28923913635251053417172308@web.libraryh3lp.com: Ok Sure . Thanks a lot for this information, I will search for it

16:24PM askandyver2@chat.libraryh3lp.com: you're welcome

16:24PM askandyver2@chat.libraryh3lp.com: have a great evening

16:24PM 28923913635251053417172308@web.libraryh3lp.com: Same to you

"

11/30/15 16:48,0:00:26,0:07:50,"16:48PM 51861889098792550919732752@web.libraryh3lp.com: is there a way for me to view my check out history?

16:48PM askandyver2@chat.libraryh3lp.com: Ok did you look at your accout

16:49PM 51861889098792550919732752@web.libraryh3lp.com: yes but i can't see my past check out history :(

16:49PM askandyver2@chat.libraryh3lp.com: Past history is removed when checked back in 

16:49PM askandyver2@chat.libraryh3lp.com: are you looking for pRticular title

16:50PM askandyver2@chat.libraryh3lp.com: sorry about. Y spelling

16:50PM askandyver2@chat.libraryh3lp.com: are you trying to locate certain title?

16:51PM askandyver2@chat.libraryh3lp.com: Maybe I can help you figure it out

16:51PM 51861889098792550919732752@web.libraryh3lp.com: oh the title of the book is ""Chemistry in Context""

16:52PM askandyver2@chat.libraryh3lp.com: so what do you want to know about it?

16:53PM 51861889098792550919732752@web.libraryh3lp.com: all of the check out dates!

16:53PM 51861889098792550919732752@web.libraryh3lp.com: i need something like an official record of the checkout history

16:54PM askandyver2@chat.libraryh3lp.com: Well you can try to contact Hunt Library front checkout desk but they will probably tell you the same.  Once checked back in, the history is removed--privacy reasons.

16:55PM 51861889098792550919732752@web.libraryh3lp.com: oh :( okay 

16:55PM 51861889098792550919732752@web.libraryh3lp.com: thanks so much though! :)

16:56PM askandyver2@chat.libraryh3lp.com: 412-268-2444 Hunt

"

12/14/16 11:40,0:00:11,0:07:56,"11:40AM 34447251994541136515680266@web.libraryh3lp.com: hello!

11:40AM 34447251994541136515680266@web.libraryh3lp.com: could you please help me find

11:40AM askandyver2@chat.libraryh3lp.com: hi

11:40AM 34447251994541136515680266@web.libraryh3lp.com: Article:
Young guns.
Journal:
Wallpaper (London)
ISSN:
1364-4475
Date:
11/01/2012
Issue:
164
Page:
64

11:40AM askandyver2@chat.libraryh3lp.com: Ok, did you check e-journals?

11:40AM 34447251994541136515680266@web.libraryh3lp.com: I think so

11:41AM 34447251994541136515680266@web.libraryh3lp.com: I checked articles and more and it came up, but when I clicked on ""GET IT AT CMU"" it seemed like it wasn't available

11:41AM askandyver2@chat.libraryh3lp.com: ok, we only have it from 90 days ago online, so let me see if we have it in print

11:41AM 34447251994541136515680266@web.libraryh3lp.com: okay, thank you!

11:42AM askandyver2@chat.libraryh3lp.com: we have it in print

11:42AM askandyver2@chat.libraryh3lp.com: http://vufind.library.cmu.edu/vufind/Record/561659

11:42AM askandyver2@chat.libraryh3lp.com: on the third floor shelved alphabetically

11:42AM 34447251994541136515680266@web.libraryh3lp.com: great!

11:42AM askandyver2@chat.libraryh3lp.com: find 2012, then the pages you need, then copy

11:42AM askandyver2@chat.libraryh3lp.com: anything else I can help with?

11:42AM 34447251994541136515680266@web.libraryh3lp.com: would you be able to help me find another item?

11:42AM 34447251994541136515680266@web.libraryh3lp.com: yes!

11:42AM 34447251994541136515680266@web.libraryh3lp.com: Article:
Rubchinskiy: hip priest!
Author:
Thawley, Dan
Journal:
Arena Homme Plus
ISSN:
1353-1972
Date:
12/01/2014
Issue:
42
Page:
150

11:42AM askandyver2@chat.libraryh3lp.com: Ok, let's try to find it together 

11:43AM askandyver2@chat.libraryh3lp.com: on the library page, can you see where it says books and more?

11:43AM 34447251994541136515680266@web.libraryh3lp.com: yes

11:43AM askandyver2@chat.libraryh3lp.com: select that, then advanced search, then type the ISSN number and pull down the menu to ISBN/ISSN

11:44AM askandyver2@chat.libraryh3lp.com: Did you find it?

11:44AM 34447251994541136515680266@web.libraryh3lp.com: hm, I got ""no results""
